매장명,시도명,구군명,도로명주소,전화번호,위도,오픈일자
울산태화강역DT,울산,남구,울산광역시 남구 삼산로 379 (삼산동),1522-3232,35.540197600155174,20230526
울산무거,울산,남구,울산광역시 남구 대학로 136 (무거동),1522-3232,35.5465529039,20260430
울산번영로DT,울산,남구,울산광역시 남구 달삼로 3 (달동),1522-3232,35.53541316,20220818
울산삼성,울산,남구,울산광역시 남구 삼산로 86 (달동),1522-3232,35.5343805,20220825
울산선암DT,울산,남구,울산광역시 남구 두왕로 140 (선암동),1522-3232,35.51570123709375,20250424
울산이마트,울산,남구,울산광역시 남구 남중로 48 (삼산동),1522-3232,35.538152,20260625
울산신정DT,울산,남구,울산광역시 남구 문수로 435 (신정동),1522-3232,35.5336116,20200619
울산호계DT,울산,북구,울산광역시 북구 산업로 1464 (신천동),1522-3232,35.63791557,20200416
울산북구청DT,울산,북구,울산광역시 북구 산업로 1011 (연암동),1522-3232,35.583407,20171214
울산진장,울산,북구,울산광역시 북구 진장17길 10 (진장동),1522-3232,35.56262984,20161205
울산정자비치DT,울산,북구,울산광역시 북구 동해안로 1601 (산하동),1522-3232,35.62741168,20161222
북울산삼성,울산,북구,울산광역시 북구 진장유통로 65 (진장동),1522-3232,35.57650058,20220728
울산매곡,울산,북구,울산광역시 북구 매곡로 168 (매곡동),1522-3232,35.64673252578004,20260630
울산송정,울산,북구,울산광역시 북구 화산로 119 (송정동),1522-3232,35.6026125,20231116
울산구영,울산,울주군,울산광역시 울주군 범서읍 점촌3길 10-19 1~2층,1522-3232,35.5749617477437,20260630
울산 KTX,울산,울주군,울산광역시 울주군 삼남읍 도호1길 16 ,1522-3232,35.547868,20230119
울산간절곶DT,울산,울주군,울산광역시 울주군 서생면 해맞이로 1216 ,1522-3232,35.3582120826861,20231121
울산MBC DT,울산,중구,울산광역시 중구 번영로 434 (복산동),1522-3232,35.561657,20180612
울산성안,울산,중구,울산광역시 중구 성안12길 45 (성안동),1522-3232,35.577829,20170928
울산성남삼거리,울산,중구,울산광역시 중구 젊음의2거리 33 (성남동),1522-3232,35.553056041481795,20161124
울산병영,울산,중구,울산광역시 중구 번영로 580 (남외동),1522-3232,35.568536,20230914
울산약사DT,울산,중구,울산광역시 중구 북부순환도로 754 (약사동),1522-3232,35.573049,20220414
울산국가정원,울산,중구,울산광역시 중구 태화강국가정원길 205 (태화동),1522-3232,35.550180854179196,20201029
현대동구,울산,동구,울산광역시 동구 방어진순환도로 899 (서부동) 현대백화점주차장,1522-3232,35.52114999,20080930
울산일산비치DT,울산,동구,울산광역시 동구 일산진11길 95 (일산동),1522-3232,35.4988643178881,20221215
울산대학교병원,울산,동구,울산광역시 동구 대학병원로 30 (서부동),1522-3232,35.520640572,20210812
울산남목DT,울산,동구,울산광역시 동구 방어진순환도로 1146 (서부동),1522-3232,35.5397841,20240523
울산주전비치,울산,동구,울산광역시 동구 동해안로 667 (주전동),1522-3232,35.5654435,20230112
인천강화DT,인천,강화군,인천광역시 강화군 강화읍 강화대로 343,1522-3232,37.7426,20191220
경인교대입구역DT,인천,계양구,인천광역시 계양구 계양대로 131 (작전동),1522-3232,37.53554797027134,20191025
인천계양,인천,계양구,인천광역시 계양구 장제로 808 (계산동),1522-3232,37.540048418757976,20150121
인천작전,인천,계양구,"인천광역시 계양구 계양대로 37, 1층 (작전동)",1522-3232,37.52711647724326,20130510
인천계산역DT,인천,계양구,인천광역시 계양구 경명대로 1105 (계산동),1522-3232,37.543618257713824,20200730
계양BMW,인천,계양구,인천광역시 계양구 서운산단로2길 6 (서운동) BMW 바바리안모터스,1522-3232,37.53220175899393,20220225
계양구청,인천,계양구,인천광역시 계양구 오조산로 85 (용종동),1522-3232,37.53885847200029,20230307
인천장제로,인천,계양구,인천광역시 계양구 장제로 736 (작전동),1522-3232,37.53337272749563,20251030
인천학익DT,인천,미추홀구,인천광역시 미추홀구 매소홀로 368 (학익동),1522-3232,37.44046613341327,20180410
인천용현DT,인천,미추홀구,인천광역시 미추홀구 아암대로 107 (용현동),1522-3232,37.4523373,20160129
주안역,인천,미추홀구,"인천광역시 미추홀구 주안로 100 (주안동) 1층,2층",1522-3232,37.46386743799924,20100310
인하대,인천,미추홀구,인천광역시 미추홀구 인하로 59 (용현동),1522-3232,37.451827,20110825
시민공원역,인천,미추홀구,"인천광역시 미추홀구 경인로 372 (주안동, 포레나 미추홀)",1522-3232,37.45813976248927,20230830
인천관교DT,인천,미추홀구,인천광역시 미추홀구 경원대로 656 (관교동),1522-3232,37.4418005811163,20230309
제물포역DT,인천,미추홀구,인천광역시 미추홀구 경인로 103 (숭의동),1522-3232,37.466522,20200724
인천주안DT,인천,미추홀구,인천광역시 미추홀구 인주대로 443 (주안동),1522-3232,37.4513564,20201029
인천도화DT,인천,미추홀구,인천광역시 미추홀구 장고개로 28 (도화동),1522-3232,37.47054651819746,20211130
인하대역,인천,미추홀구,인천광역시 미추홀구 독배로 309 (용현동),1522-3232,37.44768876601584,20210316
SSG랜더스필드2F,인천,미추홀구,인천광역시 미추홀구 매소홀로 618 (문학동),1522-3232,37.436624,20210403
SSG랜더스필드1F,인천,미추홀구,인천광역시 미추홀구 매소홀로 618 (문학동),1522-3232,37.43703514338438,20211020
인천앨리웨이,인천,미추홀구,"인천광역시 미추홀구 숙골로88번길 12 (도화동, 더샵 인천스카이타워 1단지) 110동 1-21호",1522-3232,37.469221970716426,20260430
인천용일사거리DT,인천,미추홀구,인천광역시 미추홀구 한나루로 525 (주안동),1522-3232,37.4536849988819,20210617
송림트레이더스,인천,동구,"인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층 (송림동)",1522-3232,37.48302527840734,20130626
인천갈산DT,인천,부평구,인천광역시 부평구 장제로 371 (갈산동),1522-3232,37.5189106,20150529
인천삼산,인천,부평구,인천광역시 부평구 길주로 643 (삼산동),1522-3232,37.50721456288332,20140829
부평사거리,인천,부평구,"인천광역시 부평구 부평문화로 52, 1~2층 (부평동)",1522-3232,37.49392338339291,20131105
부평시장역,인천,부평구,"인천광역시 부평구 부평대로 60, 현대해상화재보험 1층 (부평동)",1522-3232,37.496997746715515,20130423
부평,인천,부평구,인천광역시 부평구 경원대로 1397 (부평동),1522-3232,37.491618187410445,20010928
부평역,인천,부평구,"인천광역시 부평구 경원대로 1377, 1-4층 (부평동)",1522-3232,37.49159012140407,20100930
부평청천,인천,부평구,인천광역시 부평구 마장로 399 (청천동),1522-3232,37.51382044865405,20260331
인천테크노밸리,인천,부평구,인천광역시 부평구 주부토로 236 (갈산동),1522-3232,37.515026315437844,20220511
인천성모병원,인천,부평구,인천광역시 부평구 동수로 56 (부평동),1522-3232,37.48528945224756,20220105
인천경원대로DT,인천,부평구,인천광역시 부평구 경원대로 1118 (십정동),1522-3232,37.48016802812922,20240520
인천스퀘어원,인천,연수구,인천광역시 연수구 청능대로 210 (동춘동),1522-3232,37.40590327607463,20181219
인천동춘DT,인천,연수구,인천광역시 연수구 앵고개로 171 (동춘동),1522-3232,37.41243,20190411
인천송도,인천,연수구,"인천광역시 연수구 컨벤시아대로 55 (송도동, 송도이안)",1522-3232,37.39653592791589,20190503
송도트리플R,인천,연수구,인천광역시 연수구 송도과학로16번길 33-1 (송도동),1522-3232,37.38058951045192,20170705
인천송도DT,인천,연수구,인천광역시 연수구 하모니로 136 (송도동),1522-3232,37.384821,20160624
인천연수,인천,연수구,"인천광역시 연수구 용담로 115 (연수동) 105,106,203호",1522-3232,37.415072,20160628
송도캠퍼스타운역,인천,연수구,인천광역시 연수구 송도과학로27번길 55 (송도동) 롯데캠퍼스타운,1522-3232,37.38742756192408,20160628
송도커넬워크,인천,연수구,인천광역시 연수구 아트센터대로 131 (송도동),1522-3232,37.39890248614758,20131129
송도센트럴파크,인천,연수구,인천광역시 연수구 센트럴로 194 (송도동),1522-3232,37.394656280123954,20130711
연수이마트,인천,연수구,인천광역시 연수구 경원대로 184 (동춘동),1522-3232,37.404386,20100525
삼성바이오로직스,인천,연수구,인천광역시 연수구 송도바이오대로 300 (송도동),1522-3232,37.36612045217844,20230801
쉐라톤그랜드인천,인천,연수구,인천광역시 연수구 컨벤시아대로 153 (송도동),1522-3232,37.3902050159621,20230818
송도호반써밋,인천,연수구,인천광역시 연수구 랜드마크로 20 (송도동),1522-3232,37.41542651499194,20230609
인천옥련DT,인천,연수구,인천광역시 연수구 능허대로 137 (옥련동),1522-3232,37.4213053772688,20220630
송도캐슬파크,인천,연수구,인천광역시 연수구 인천타워대로132번길 9 (송도동),1522-3232,37.38454814870652,20201222
송도첨단대로,인천,연수구,인천광역시 연수구 첨단대로 40 (송도동),1522-3232,37.37044770528137,20240826
인천스퀘어원4F,인천,연수구,인천광역시 연수구 청능대로 210 (동춘동) 4F,1522-3232,37.4061063,20260130
송도현대아울렛,인천,연수구,인천광역시 연수구 송도국제대로 123 (송도동),1522-3232,37.38148955260817,20200709
송도학원가,인천,연수구,"인천광역시 연수구 신송로 165-17 (송도동) 101호, 102호, 103호",1522-3232,37.3971521809952,20260529
송도컨벤시아대로DT,인천,연수구,인천광역시 연수구 벤처로 10 (송도동),1522-3232,37.38290440551855,20210603
검단사거리역,인천,서구,인천광역시 서구 완정로 172 (마전동),1522-3232,37.60261127389029,20181123
인천청라센트럴,인천,서구,"인천광역시 서구 청라커낼로 300 (청라동, 청라센트럴에일린의뜰)",1522-3232,37.5343559,20190523
인천청라한신,인천,서구,인천광역시 서구 청라커낼로260번길 27 (청라동),1522-3232,37.53209456117847,20200529
인천당하DT,인천,서구,인천광역시 서구 원당대로 668 (당하동),1522-3232,37.593418,20151118
인천청라타워돔,인천,서구,인천광역시 서구 중봉대로 612번길 10-17,1522-3232,37.53405866213065,20151028
인천서구청DT,인천,서구,인천광역시 서구 서곶로 277 (심곡동),1522-3232,37.5424157,20140626
인천청라,인천,서구,인천광역시 서구 중봉대로586번길 19 (청라동),1522-3232,37.531943351323925,20140626
인천검단DT,인천,서구,인천광역시 서구 검단로 812 (불로동),1522-3232,37.61685,20240111
검단이마트,인천,서구,인천광역시 서구 서곶로 754 (당하동),1522-3232,37.585361199646115,20251226
신검단중앙역,인천,서구,인천광역시 서구 고산후로 216 (불로동),1522-3232,37.6032158787099,20260115
아라동사거리,인천,서구,인천광역시 서구 이음1로 377 (원당동),1522-3232,37.59405090582136,20250926
루원시티,인천,서구,"인천광역시 서구 가정로 437 (가정동, 루원시티 SK Leaders VIEW)",1522-3232,37.522948162,20220902
인천공촌DT,인천,서구,인천광역시 서구 경명대로694번길 2 (공촌동),1522-3232,37.55169811908912,20211217
루원앨리스빌,인천,서구,"인천광역시 서구 서곶로 45 (가정동, 루원 린스트라우스 더 린시티)",1522-3232,37.52137201020812,20240215
에이펙스청라,인천,서구,인천광역시 서구 청라루비로 81 (청라동),1522-3232,37.532505,20240830
인천청라DT,인천,서구,인천광역시 서구 국제대로 237 (청라동),1522-3232,37.54141304924765,20210826
검단신도시,인천,서구,"인천광역시 서구 이음대로 392 (원당동)115,116,117,118,119호",1522-3232,37.592609989731144,20230330
부평삼거리역DT,인천,남동구,인천광역시 남동구 경인로 750 (간석동),1522-3232,37.4766272846985,20191107
인천구월아시아드,인천,남동구,인천광역시 남동구 인하로 556 (구월동),1522-3232,37.442715,20180116
인천터미널사거리,인천,남동구,인천광역시 남동구 예술로 126 (구월동),1522-3232,37.44524421514802,20170831
인천서창,인천,남동구,"인천광역시 남동구 서창남로 51 (서창동) 101,102,103호",1522-3232,37.4238536237635,20160830
인천간석DT,인천,남동구,인천광역시 남동구 경원대로 974 (간석동),1522-3232,37.469719,20170222
인천예술회관역,인천,남동구,인천광역시 남동구 예술로 174 (구월동) 흥국생명,1522-3232,37.449472,20140415
구월길병원,인천,남동구,인천광역시 남동구 남동대로 773 가천대길병원 인공지능병원(구월동),1522-3232,37.45167435,20090109
인천구월,인천,남동구,"인천광역시 남동구 예술로 138 (구월동) 101,102,111,201,209호 일부,210호 일부",1522-3232,37.44645476107155,20061222
인천논현,인천,남동구,"인천광역시 남동구 논고개로 93, 111,112, 206, 207호 (논현동)",1522-3232,37.399492,20120829
인천만수향촌,인천,남동구,인천광역시 남동구 만수서로 62 (만수동),1522-3232,37.46157594384635,20251223
인천구월삼성생명,인천,남동구,인천광역시 남동구 인주대로 611 (구월동) 1층,1522-3232,37.450185128392484,20260529
인천구월중앙,인천,남동구,인천광역시 남동구 용천로 70 (구월동),1522-3232,37.45587,20221014
구월트레이더스,인천,남동구,인천광역시 남동구 매소홀로 759 (구월동),1522-3232,37.439258992560575,20250911
인천논현역4번출구,인천,남동구,인천광역시 남동구 논고개로 117 (논현동),1522-3232,37.40176351254593,20251127
인천구월로데오,인천,남동구,"인천광역시 남동구 인하로 497-5 (구월동) 1층 102호, 103호",1522-3232,37.44353890106834,20260430
간석중앙공원DT,인천,남동구,인천광역시 남동구 경인로 563 (간석동),1522-3232,37.463301,20210616
영종하늘도시,인천,중구,인천광역시 중구 하늘중앙로195번길 15 (중산동),1522-3232,37.48964311698442,20190613
영종도운서역,인천,중구,인천광역시 중구 신도시남로142번길 17 (운서동),1522-3232,37.493991,20170425
인천공항T1에어3F,인천,중구,인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널 FB-P5-73,1522-3232,37.44935850952322,20160122
인스파이어리조트,인천,중구,인천광역시 중구 공항문화로 127 (운서동),1522-3232,37.46554466907955,20240731
인하대병원,인천,중구,인천광역시 중구 인항로 27 (신흥동3가),1522-3232,37.4586182568252,20251031
인천공항T2에어,인천,중구,인천광역시 중구 제2터미널대로 444 (운서동)인천공항2터미널 3층 Air side,1522-3232,37.46586128108467,20240508
인천공항T2랜드B1,인천,중구,인천광역시 중구 제2터미널대로 444 (운서동),1522-3232,37.46950023649197,20240815
인천공항T1랜드B1,인천,중구,인천광역시 중구 공항로 272 (운서동),1522-3232,37.44889016883941,20241206
인천공항T2랜드1F,인천,중구,인천광역시 중구 제2터미널대로 444 (운서동),1522-3232,37.4691541,20250828
신포동신한은행,인천,중구,인천광역시 중구 신포로 28 (신포동),1522-3232,37.471376067551,20260519
인천공항T1에어4F,인천,중구,인천광역시 중구 공항로 272 (운서동) 인천공항1터미널 에어4층,1522-3232,37.450036743316204,20240517
동해DT,강원,동해시 ,강원특별자치도 동해시 중앙로 219 (천곡동),1522-3232,37.520193,20170112
동해IC DT,강원,동해시 ,강원특별자치도 동해시 동해대로 5453 (평릉동),1522-3232,37.528895841855224,20220905
설악쏘라노,강원,속초시,강원특별자치도 속초시 미시령로2983번길 111 (장사동),1522-3232,38.210390003372545,20170324
속초DT,강원,속초시,강원특별자치도 속초시 동해대로 4114 (조양동),1522-3232,38.1898709,20151127
영랑호리조트,강원,속초시,강원특별자치도 속초시 영랑호반길 170 (금호동),1522-3232,38.2133466803096,20240429
속초교동DT,강원,속초시,강원특별자치도 속초시 청대로 339 (교동),1522-3232,38.196700501322624,20211223
속초터미널,강원,속초시,강원특별자치도 속초시 동해대로 3988 (조양동),1522-3232,38.190269499864364,20260630
속초금호DT,강원,속초시,강원특별자치도 속초시 미시령로 3426 (금호동),1522-3232,38.2090544007249,20230713
춘천구봉산R,강원,춘천시,강원특별자치도 춘천시 동면 순환대로 1154-63 ,1522-3232,37.88844243,20191031
춘천후평DT,강원,춘천시,강원특별자치도 춘천시 후석로 316 (후평동),1522-3232,37.879435,20161025
춘천석사DT,강원,춘천시,강원특별자치도 춘천시 후석로 13 (석사동),1522-3232,37.856608,20160526
춘천명동,강원,춘천시,강원특별자치도 춘천시 중앙로 55 (중앙로2가),1522-3232,37.87999215,20080926
춘천이마트,강원,춘천시,강원특별자치도 춘천시 경춘로 2353 (온의동),1522-3232,37.863694604,20060829
강원대,강원,춘천시,강원특별자치도 춘천시 서부대성로 243-1 (효자동),1522-3232,37.872749,20120424
춘천퇴계DT,강원,춘천시,강원특별자치도 춘천시 안마산로 95 (퇴계동),1522-3232,37.855291,20201203
더춘천의암호R,강원,춘천시,강원특별자치도 춘천시 스포츠타운길 231 (삼천동),1522-3232,37.86354518864174,20241114
춘천후석로DT,강원,춘천시,강원특별자치도 춘천시 후석로 245 (후평동),1522-3232,37.8732660196784,20240628
춘천온의,강원,춘천시,강원특별자치도 춘천시 방송길 104 (온의동),1522-3232,37.867636,20200904
평창DT,강원,평창군,강원특별자치도 평창군 대관령면 대관령마루길 8 ,1522-3232,37.66816857463086,20241227
비발디파크,강원,홍천군,강원특별자치도 홍천군 서면 한치골길 262 ,1522-3232,37.645094,20031129
홍천DT,강원,홍천군,강원특별자치도 홍천군 홍천읍 홍천로 292 ,1522-3232,37.68858744613094,20240731
강릉송정DT,강원,강릉시,강원특별자치도 강릉시 경강로 2400 (송정동),1522-3232,37.77190055295434,20191205
강릉강문해변,강원,강릉시,강원특별자치도 강릉시 창해로350번길 3 (강문동),1522-3232,37.794797597720084,20200109
강릉교동광장,강원,강릉시,강원특별자치도 강릉시 교동광장로 114 (교동),1522-3232,37.76441884354391,20171207
강릉안목해변,강원,강릉시,강원특별자치도 강릉시 창해로14번길 40 (견소동),1522-3232,37.771379239005846,20130626
강릉역,강원,강릉시,강원특별자치도 강릉시 용지로 174-6 (교동),1522-3232,37.76384493698083,20260430
강릉IC DT,강원,강릉시,강원특별자치도 강릉시 경강로 1853 (홍제동),1522-3232,37.7467461225278,20230912
강릉아산병원,강원,강릉시,강원특별자치도 강릉시 사천면 방동길 38 ,1522-3232,37.818391944714605,20250131
강릉율곡DT,강원,강릉시,강원특별자치도 강릉시 율곡로 2996 (교동),1522-3232,37.7698839,20220210
강릉중앙,강원,강릉시,강원특별자치도 강릉시 경강로2097 (임당동),1522-3232,37.754962014860084,20241220
강릉주문진,강원,강릉시,강원특별자치도 강릉시 주문진읍 학교담길 32-8 ,1522-3232,37.88128994136198,20240425
소노델피노,강원도,고성군,강원특별자치도 고성군 토성면 미시령옛길 1153 ,1522-3232,38.21196477440661,20131221
원주반곡DT,강원도,원주시,강원특별자치도 원주시 동부순환로 37 (반곡동),1522-3232,37.3197694936956,20190426
원주명륜DT,강원도,원주시,강원특별자치도 원주시 남원로 588 (명륜동),1522-3232,37.33600703516029,20181024
원주무실,강원도,원주시,강원특별자치도 원주시 능라동길 73 (무실동),1522-3232,37.33301852014017,20170608
원주혁신도시,강원도,원주시,강원특별자치도 원주시 혁신로 61 (반곡동),1522-3232,37.32326584841133,20161118
원주터미널,강원도,원주시,강원특별자치도 원주시 서원대로 178 (단계동),1522-3232,37.343983534867284,20120926
원주시청,강원도,원주시,강원특별자치도 원주시 시청로 27-1 (무실동),1522-3232,37.34071815361696,20240131
오크밸리,강원도,원주시,강원특별자치도 원주시 지정면 오크밸리1길 70 ,1522-3232,37.43417495876176,20220615
원주문막IC DT,강원도,원주시,강원특별자치도 원주시 문막읍 원문로 1464 ,1522-3232,37.3250061306683,20250410
원주IC DT,강원도,원주시,강원특별자치도 원주시 현충로 294 (태장동),1522-3232,37.3796535787322,20221103
원주단구DT,강원도,원주시,강원특별자치도 원주시 서원대로 443 (단구동),1522-3232,37.328515,20220113
월송리CC,강원도,원주시,강원특별자치도 원주시 지정면 오크밸리2길 250 ,1522-3232,37.413907787106,20251030
원주기업도시DT,강원도,원주시,강원특별자치도 원주시 지정면 기업도시로 224 ,1522-3232,37.3714478035235,20240105
원주봉화산DT,강원도,원주시,강원특별자치도 원주시 서원대로 48 (단계동),1522-3232,37.3530655992955,20231013
김해구산DT,경남,김해시,경상남도 김해시 김해대로 1918 (구산동),1522-3232,35.255314991,20181220
김해진영DT,경남,김해시,경상남도 김해시 진영읍 여래로20번길 34-26 ,1522-3232,35.3060040933565,20200604
신세계김해,경남,김해시,경상남도 김해시 김해대로 2232 신세계백화점 1층,1522-3232,35.22848288,20160622
김해이마트,경남,김해시,경상남도 김해시 김해대로 2232 김해이마트 1층,1522-3232,35.229997434,20160622
김해대로DT,경남,김해시,경상남도 김해시 김해대로 2465 ,1522-3232,35.227992,20141029
김해외동DT,경남,김해시,경상남도 김해시 분성로 146-1,1522-3232,35.22962555422071,20140630
김해율하,경남,김해시,경상남도 김해시 율하카페길 77 (관동동) 1층,1522-3232,35.176597,20131223
김해삼계,경남,김해시,경상남도 김해시 가야로 182 (삼계동),1522-3232,35.261527,20130612
김해내동,경남,김해시,경상남도 김해시 경원로 67 (내동),1522-3232,35.2371519,20110927
서김해IC DT,경남,김해시,경상남도 김해시 금관대로 820-22 (명법동),1522-3232,35.2038771973106,20230406
김해주촌DT,경남,김해시,경상남도 김해시 주촌면 선천로 99 ,1522-3232,35.23513407443546,20220128
김해가야로DT,경남,김해시,경상남도 김해시 가야로 450 (동상동),1522-3232,35.2409026,20220331
장유대청,경남,김해시,경상남도 김해시 계동로 213 (대청동),1522-3232,35.1904824838804,20230518
장유율하,경남,김해시,경상남도 김해시 율하6로 67 1층 105호 (장유동),1522-3232,35.17158031793282,20220210
진영신도시,경남,김해시,경상남도 김해시 진영읍 장등로10번길 1 ,1522-3232,35.3074088,20220901
김해율하신도시,경남,김해시,경상남도 김해시 율하3로 32 (율하동),1522-3232,35.170945,20200820
김해금관대로DT,경남,김해시,경상남도 김해시 금관대로 1293 (내동),1522-3232,35.23984059831166,20210429
밀양DT,경남,밀양시,경상남도 밀양시 밀양대로 1792 (삼문동),1522-3232,35.4853274,20191223
경남사천DT,경남,사천시,경상남도 사천시 사천읍 사천대로 1844 ,1522-3232,35.080980061,20190726
사천벌리,경남,사천시,경상남도 사천시 주공로 31 (벌리동),1522-3232,34.9411367,20140625
진주평거,경남,진주시,경상남도 진주시 진양호로 206 BYC빌딩1층,1522-3232,35.172324,20160121
진주칠암DT,경남,진주시,경상남도 진주시 진주대로829번길 2 (주약동),1522-3232,35.1749073,20151105
진주중안,경남,진주시,경상남도 진주시 진양호로527번길 3 (중안동),1522-3232,35.1929303,20140128
진주신안,경남,진주시,경상남도 진주시 진양호로 353 (신안동),1522-3232,35.1843723,20130730
진주경상대,경남,진주시,경상남도 진주시 진주대로 510 (가좌동),1522-3232,35.15241245,20090120
진주초전DT,경남,진주시,경상남도 진주시 대신로 411 (초전동),1522-3232,35.197388,20230511
진주혁신도시,경남,진주시,경상남도 진주시 에나로127번길 30 (충무공동),1522-3232,35.180806,20210325
경상대칠암캠퍼스,경남,진주시,경상남도 진주시 동진로 22 (칠암동),1522-3232,35.17852605,20211125
마산회원DT,경남,창원시,경상남도 창원시 마산회원구 3·15대로 518 (회원동),1522-3232,35.2206567,20190909
창원상남로,경남,창원시,경상남도 창원시 성산구 상남로 88 (상남동),1522-3232,35.22125492182339,20190726
마산역DT,경남,창원시,경상남도 창원시 마산회원구 3·15대로 715 (석전동),1522-3232,35.2362004,20181220
마산해안대로DT,경남,창원시,경상남도 창원시 마산합포구 해안대로 383 (오동동),1522-3232,35.204510322,20180918
진해자은DT,경남,창원시,경상남도 창원시 진해구 진해대로 962 (자은동),1522-3232,35.143793,20180104
창원역DT,경남,창원시,경상남도 창원시 의창구 의창대로 68 (팔용동),1522-3232,35.257123763205655,20171220
창원호계DT,경남,창원시,경상남도 창원시 마산회원구 내서읍 호원로 315 ,1522-3232,35.261507,20170629
창원마창대교,경남,창원시,경상남도 창원시 성산구 삼귀로 159 (귀곡동),1522-3232,35.170623,20170608
삼성창원병원,경남,창원시,경상남도 창원시 마산회원구 팔용로 158 (합성동),1522-3232,35.24256504,20160607
진해용원,경남,창원시,경상남도 창원시 진해구 안골로 336 (용원동) 형제빌딩,1522-3232,35.101122,20140224
창원리베라,경남,창원시,경상남도 창원시 성산구 중앙대로100번길 9 (상남동),1522-3232,35.22331963084193,20130625
창원상남중앙,경남,창원시,경상남도 창원시 성산구 마디미로 20 (상남동),1522-3232,35.22267448372802,20130605
창원상남동,경남,창원시,경상남도 창원시 성산구 상남로 132 (상남동),1522-3232,35.224557340244004,20071025
신세계마산,경남,창원시,경상남도 창원시 마산합포구 합포로 251 (산호동) 신세계백화점 내 지하1층,1522-3232,35.21936342,20070604
창원시티세븐,경남,창원시,경상남도 창원시 성산구 원이대로 320 (대원동),1522-3232,35.240130826356626,20080612
경남대,경남,창원시,경상남도 창원시 마산합포구 월영남로 3 (해운동),1522-3232,35.178461,20121214
창원용지호수,경남,창원시,경상남도 창원시 성산구 용지로169번길 1 (용호동),1522-3232,35.22992717162413,20111223
마산월남동DT,경남,창원시,경상남도 창원시 마산합포구 3·15대로 70 (월남동2가),1522-3232,35.18582228792928,20201210
마산봉암로DT,경남,창원시,경상남도 창원시 마산회원구 봉양로 118 (봉암동),1522-3232,35.218819535,20220106
진해경화역DT,경남,창원시,경상남도 창원시 진해구 진해대로 698 (경화동),1522-3232,35.159250543,20230324
창원이마트,경남,창원시,경상남도 창원시 성산구 원이대로 608 (중앙동),1522-3232,35.226711,20260528
창원반림,경남,창원시,경상남도 창원시 성산구 반송로 150 (반림동),1522-3232,35.23604777804381,20211111
창원유니시티,경남,창원시,경상남도 창원시 의창구 중동중앙로 47 (중동),1522-3232,35.256514629242055,20200806
창원NC파크R,경남,창원시,"경상남도 창원시 마산회원구 삼호로 63 (양덕동), 창원NC파크",1522-3232,35.22342934,20220402
창원중앙역,경남,창원시,경상남도 창원시 의창구 용동로 91 (사림동),1522-3232,35.238753,20211209
진해부산신항,경남,창원시,경상남도 창원시 진해구 신항동로 121 (용원동) 112호,1522-3232,35.08841817,20220526
창원경상대병원,경남,창원시,경상남도 창원시 성산구 삼정자로 11 (성주동),1522-3232,35.19889879953514,20240929
창원대로DT,경남,창원시,경상남도 창원시 성산구 성산패총로 182 (가음정동),1522-3232,35.2095615963132,20221027
창원사파,경남,창원시,"경상남도 창원시 성산구 창이대로689번길 4-4 (사파동) 1,2층",1522-3232,35.22312859619139,20221215
창원파티마병원,경남,창원시,경상남도 창원시 의창구 창이대로 45 (명서동),1522-3232,35.23679725,20210422
창원내서,경남,창원시,경상남도 창원시 마산회원구 내서읍 광려천서로 81 ,1522-3232,35.2490312214725,20210708
창원대방,경남,창원시,"경상남도 창원시 성산구 가양로124번길 4 (대방동),  1층 104호",1522-3232,35.209242593324696,20241212
마산진동DT,경남,창원시,경상남도 창원시 마산합포구 진동면 삼진의거대로 589-1 ,1522-3232,35.114308,20230622
통영이마트,경남,통영시,경상남도 통영시 광도면 죽림4로 9 ,1522-3232,34.886597495,20111220
통영죽림,경남,통영시,경상남도 통영시 광도면 죽림해안로 64-72 ,1522-3232,34.882242,20230915
통영북신DT,경남,통영시,경상남도 통영시 중앙로 273 (북신동),1522-3232,34.8547537944604,20240929
거제대로DT,경남,거제시,경상남도 거제시 거제대로 4521 (수월동),1522-3232,34.894667,20200618
거제고현,경남,거제시,경상남도 거제시 거제중앙로 1936 (고현동),1522-3232,34.8907709,20150326
소노캄거제,경남,거제시,경상남도 거제시 일운면 거제대로 2660 1층 110호,1522-3232,34.84384342,20130614
거제사등,경남,거제시,경상남도 거제시 사등면 거제대로 6070 ,1522-3232,34.895546,20260115
거제상동DT,경남,거제시,경상남도 거제시 거제중앙로 1647 (상동동),1522-3232,34.868574,20250213
거제옥포DT,경남,거제시,경상남도 거제시 거제대로 3718 (옥포동),1522-3232,34.88898292568363,20201210
거제장평,경남,거제시,경상남도 거제시 장평3로 43 (장평동),1522-3232,34.892974,20230602
남양산IC DT,경남,양산시,경상남도 양산시 동면 양산대로 532,1522-3232,35.319987,20190731
양산증산역,경남,양산시,경상남도 양산시 물금읍 증산역로 177 ,1522-3232,35.30898019301058,20190225
양산가촌,경남,양산시,경상남도 양산시 물금읍 야리로 25 ,1522-3232,35.3171469065169,20180125
양산덕계DT,경남,양산시,경상남도 양산시 웅상대로 860 (덕계동),1522-3232,35.3761068854677,20170525
양산터미널,경남,양산시,경상남도 양산시 양산역1길 7 (중부동) 양산시외버스터미널,1522-3232,35.3353404,20150327
