순위,name,category,value_1,value_2,detail_text
1123,일산주엽,경기,37.669903,0.0,"경기도 고양시 일산서구 중앙로 1420, 1층 (주엽동)"
1124,현대킨텍스,경기,37.668128,0.0,경기도 고양시 일산서구 호수로 817 (대화동)
1125,문촌사거리,경기,37.672648304725364,0.0,경기도 고양시 일산서구 중앙로 1470 (주엽동)
1126,일산탄현동,경기,37.6951672,0.0,경기도 고양시 일산서구 일현로 91 (탄현동)
1127,풍무역DT,경기,37.610369792,0.0,경기도 김포시 김포대로 657 (풍무동)
1128,풍무사거리DT,경기,37.60783812341018,0.0,경기도 김포시 풍무로 137
1129,김포아이앤씨,경기,37.638769,0.0,경기도 김포시 태장로 779 (장기동)
1130,김포장기커낼,경기,37.63960023453895,0.0,"경기도 김포시 김포한강2로 41 (장기동, e편한세상 캐널시티)"
1131,김포감정DT,경기,37.624786,0.0,경기도 김포시 중봉로 27 (감정동)
1132,김포운양,경기,37.6543091,0.0,경기도 김포시 김포한강11로 288-32
1133,김포이마트,경기,37.644436737352,0.0,경기도 김포시 김포한강7로 71
1134,김포풍무DT,경기,37.59993119799736,0.0,경기도 김포시 풍무로 45 (풍무동)
1135,김포시청,경기,37.6184109302165,0.0,경기도 김포시 사우중로 35 (사우동)
1136,김포장기,경기,37.644239,0.0,"경기도 김포시 김포한강4로 117, 홍우프라자 102~105호 (장기동)"
1137,김포통진DT,경기,37.682933887288634,0.0,경기도 김포시 통진읍 김포대로 2026
1138,김포현대아울렛3층,경기,37.598553606371226,0.0,경기도 김포시 고촌읍 아라육로152번길 100
1139,김포구래DT,경기,37.63477683875019,0.0,경기도 김포시 양촌읍 봉수대로 1871
1140,고촌역1번출구,경기,37.60249686555899,0.0,경기도 김포시 고촌읍 장차로 1 101호 (신곡리 1069-1) 1층 일부
1141,김포석모DT,경기,37.651278880898836,0.0,"경기도 김포시 양촌읍 김포한강4로301 1,2층"
1142,김포걸포,경기,37.631833081161055,0.0,"경기도 김포시 걸포2로 83 (걸포동, 한강메트로자이1단지)"
1143,김포애기봉생태공원,경기,37.75543683447103,0.0,경기도 김포시 월곶면 평화공원로 289
1144,김포양촌역DT,경기,37.64778288069669,0.0,"경기도 김포시 양촌읍 김포한강10로 236 구래리 259-1, 260, 262, 262-1 , 262-2, 260-6, 260-7"
1145,김포한강로DT,경기,37.65075236331756,0.0,경기도 김포시 양촌읍 김포한강4로 257
1146,부천상동역,경기,37.50621,0.0,경기도 부천시 원미구 길주로 105 (상동)
1147,스타필드부천,경기,37.461162409103956,0.0,경기도 부천시 소사구 옥길로 1 (옥길동)
1148,부천옥길,경기,37.467655743678904,0.0,경기도 부천시 소사구 옥길로 118 (옥길동)
1149,부천심곡DT,경기,37.49292975179553,0.0,경기도 부천시 원미구 부천로 97 (심곡동)
1150,뉴코아부천,경기,37.50456053172636,0.0,경기도 부천시 원미구 송내대로 239 (상동)
1151,중동이마트,경기,37.50406453617466,0.0,경기도 부천시 원미구 석천로 188 (중동)
1152,부천중동DT,경기,37.4963743,0.0,경기도 부천시 원미구 부흥로 193 (중동)
1153,부천신중동역,경기,37.5037646,0.0,경기도 부천시 원미구 길주로 281 (중동)
1154,역곡역DT,경기,37.4835239,0.0,경기도 부천시 소사구 경인로 485 (괴안동)
1155,부천중동,경기,37.497976,0.0,경기도 부천시 원미구 신흥로 161 (중동)
1156,부천시청역,경기,37.50515528927381,0.0,경기도 부천시 원미구 길주로 181 (중동)
1157,현대중동,경기,37.50451371486611,0.0,경기도 부천시 원미구 길주로 180 (중동)
1158,부천플레이도시,경기,37.50030232896319,0.0,경기도 부천시 원미구 조마루로 2 (상동)
1159,송내역,경기,37.488389,0.0,경기도 부천시 원미구 부일로 204 (상동)
1160,부천상동,경기,37.50549707139006,0.0,경기도 부천시 원미구 상동로 87 (상동)
1161,부천상일로,경기,37.49123838780798,0.0,경기도 부천시 원미구 상일로 120 (상동)
1162,중동삼성,경기,37.5031811685761,0.0,경기도 부천시 원미구 길주로 254 (중동)
1163,부천역,경기,37.483920745347426,0.0,경기도 부천시 소사구 부천로 1 (심곡본동)
1164,역곡역북부,경기,37.485181,0.0,경기도 부천시 원미구 부일로 720 (역곡동) 1층
1165,부천옥길DT,경기,37.4720219,0.0,경기도 부천시 소사구 양지로 119 (옥길동)
1166,부천상동DT,경기,37.5156818312932,0.0,경기도 부천시 원미구 평천로 611 (상동)
1167,부천원종DT,경기,37.5297339526141,0.0,경기도 부천시 오정구 소사로 826 (원종동)
1168,부천중동센트럴,경기,37.501698,0.0,"경기도 부천시 원미구 소향로 181 (중동, 센트럴파크 푸르지오)"
1169,춘의역DT,경기,37.50308,0.0,경기도 부천시 원미구 길주로 386 (춘의동)
1170,신중동,경기,37.5003106,0.0,경기도 부천시 원미구 신흥로 187 (중동)
1171,소사역,경기,37.48157573481657,0.0,"경기도 부천시 소사구 경인옛로 25 (소사본동, 부천 한신더휴 메트로)"
1172,광교갤러리아9F,경기,37.285343464162516,0.0,"경기도 수원시 영통구 광교중앙로 124, 갤러리아 광교 9층 (하동)"
1173,수원법조타운,경기,37.29184,0.0,경기도 수원시 영통구 광교중앙로248번길 7-2 (하동) A동 1층
1174,광교역,경기,37.30058563335636,0.0,경기도 수원시 영통구 대학로 47 (이의동)
1175,광교엘포트R,경기,37.2869954,0.0,경기도 수원시 영통구 광교중앙로 145 (이의동)
1176,영통R,경기,37.2456050375822,0.0,경기도 수원시 영통구 덕영대로 1566 (영통동)
1177,수원망포DT,경기,37.24582770000001,0.0,경기도 수원시 영통구 덕영대로 1467
1178,수원광교,경기,37.29026200648969,0.0,경기도 수원시 영통구 센트럴타운로 85 (이의동) 광교c1호반베르디움
1179,수원트레이더스,경기,37.245803,0.0,경기도 수원시 영통구 삼성로 2 트레이더스수원점 (신동)
1180,경희대국제캠퍼스,경기,37.247951,0.0,경기도 수원시 영통구 덕영대로 1695 (영통동)
1181,수원망포역,경기,37.2452115522263,0.0,경기도 수원시 영통구 영통로 195 (망포동)
1182,광교이마트,경기,37.29661973601996,0.0,경기도 수원시 영통구 광교로 191(이의동)
1183,수원영통,경기,37.2556084236876,0.0,"경기도 수원시 영통구 봉영로 1617, 훼미리타워 1층 (영통동)"
1184,수원매탄,경기,37.2580532633873,0.0,경기도 수원시 영통구 효원로 400 (매탄동)
1185,광교갤러리아6F,경기,37.28539753464783,0.0,경기도 수원시 영통구 광교중앙로 124 (하동)
1186,광교더샵레이크시티,경기,37.2709141105943,0.0,경기도 수원시 영통구 광교호수공원로 20 (원천동)
1187,수원청명,경기,37.25446,0.0,경기도 수원시 영통구 청명로 88 (영통동)
1188,광교SK뷰레이크41F,경기,37.28749328769524,0.0,경기도 수원시 영통구 법조로 25 (하동)
1189,안산한양대,경기,37.30076926817003,0.0,"경기도 안산시 상록구 성안길 82-3, B동 1층 (사동)"
1190,안산한대앞역,경기,37.30851298179862,0.0,"경기도 안산시 상록구 광덕1로 379, 한남빌딩 1~2층 (이동)"
1191,한양대에리카,경기,37.29801825719638,0.0,"경기도 안산시 상록구 한양대학로 55 (사동), 2F 102동 학생복지관"
1192,안산사동DT,경기,37.30504089838407,0.0,"경기도 안산시 상록구 용하공원로 44 (사동), 토지 일부"
1193,안산삼성,경기,37.306449509095856,0.0,"경기도 안산시 상록구 광덕1로 342 (이동), 1층 일부"
1194,경기양평,경기,37.491066224,0.0,경기도 양평군 양평읍 시민로 75
1195,더양평DT,경기,37.497005095,0.0,경기도 양평군 양평읍 양근로 76
1196,용인죽전,경기,37.3313521,0.0,"경기도 용인시 수지구 용구대로 2750 (죽전동, 죽전 효성해링턴 플레이스)"
1197,죽전단국대,경기,37.3244016,0.0,경기도 용인시 수지구 죽전로168번길 18 (죽전동)
1198,수지동천,경기,37.335988,0.0,경기도 용인시 수지구 손곡로
1199,죽전,경기,37.331506,0.0,경기도 용인시 수지구 현암로 140 (죽전동)
1200,수지성복DT,경기,37.314048,0.0,경기도 용인시 수지구 성복2로 55 (성복동)
1201,스타필드마켓죽전,경기,37.3253735,0.0,"경기도 용인시 수지구 포은대로 552, 스타필드마켓 죽전점 1층 (죽전동)"
1202,신세계사우스시티3F,경기,37.32500393,0.0,경기도 용인시 수지구 포은대로 536 (죽전동) 3층
1203,수지이마트,경기,37.31965,0.0,경기도 용인시 수지구 수지로 203 (신봉동)
1204,수지풍덕천,경기,37.3220699777533,0.0,"경기도 용인시 수지구 수지로296번길 51-11, 비즈마루빌딩 1층 101호 (풍덕천동)"
1205,광교상현역,경기,37.298992,0.0,경기도 용인시 수지구 광교마을로 35 (상현동)
1206,수지메디파크,경기,37.329489,0.0,"경기도 용인시 수지구 수풍로 65 (풍덕천동) B113, B114호"
1207,용인고기동유원지,경기,37.359607,0.0,경기도 용인시 수지구 고기로 487 (고기동)
1208,신세계사우스시티9F,경기,37.32535878075988,0.0,경기도 용인시 수지구 포은대로 536 (죽전동) 9층
1209,수지구청역,경기,37.323104564866,0.0,"경기도 용인시 수지구 풍덕천로 119 (풍덕천동) 111,112,113,206,207호"
1210,수지성복역,경기,37.312915362450646,0.0,경기도 용인시 수지구 성복2로 37 (성복동)
1211,파주P.아울렛B1,경기,37.76967367813305,0.0,경기도 파주시 탄현면 필승로 200
1212,파주야당역,경기,37.712142,0.0,경기도 파주시 경의로 1066
1213,파주금촌역,경기,37.76398118279794,0.0,경기도 파주시 문화로 109 (금촌동)
1214,파주금릉역,경기,37.752207,0.0,"경기도 파주시 금릉역로 84, 청원센트럴타워 1층 (금촌동)"
1215,파주운정,경기,37.71203,0.0,경기도 파주시 와석순환로 135
1216,파주P.아울렛2F,경기,37.76899135754216,0.0,경기도 파주시 탄현면 필승로 200 715호
1217,파주해오름,경기,37.73517659437287,0.0,경기도 파주시 청암로 79 (다율동)
1218,파주동패,경기,37.71351393656551,0.0,경기도 파주시 청석로 122 (동패동)
1219,파주문산DT,경기,37.84646191760853,0.0,경기도 파주시 파주읍 통일로 1555 (봉서리)
1220,파주운정역,경기,37.728831938647545,0.0,경기도 파주시 경의로1240번길 37-1 (와동동)
1221,파주가람,경기,37.73586726877241,0.0,경기도 파주시 가람로 89 (와동동)
1222,스타필드빌리지운정,경기,37.7273036481441,0.0,경기도 파주시 와석순환로515번길 70 (와동동)
1223,파주산내,경기,37.72861194293669,0.0,경기도 파주시 청암로17번길 29 (목동동)
1224,파주LGD GATE G,경기,37.81040820088395,0.0,경기도 파주시 월롱면 엘지로 245 GATE G
1225,파주교하,경기,37.7246852217901,0.0,경기도 파주시 청석로 256 (동패동)
1226,파주LGD,경기,37.809239357113995,0.0,경기도 파주시 월롱면 엘지로 245 (상동)
1227,파주야당DT,경기,37.70346,0.0,경기도 파주시 경의로 966 (야당동)
1228,파주운정이마트,경기,37.710530928633794,0.0,경기도 파주시 한울로 123 (동패동)
1229,지행역,경기,37.89270418557808,0.0,경기도 동두천시 지행로 55 (지행동)
1230,동두천DT,경기,37.88902441625757,0.0,경기도 동두천시 평화로 2254 (지행동)
1231,동두천송내DT,경기,37.880808446841186,0.0,경기도 동두천시 평화로 2163 (송내동)
1232,광주운남DT,광주,35.175136,0.0,광주광역시 광산구 임방울대로 156 (운남동)
1233,광주선운DT,광주,35.1468918132751,0.0,광주광역시 광산구 선운로 20번길 63
1234,광주산정DT,광주,35.173524,0.0,광주광역시 광산구 용아로 342 (산정동)
1235,광주흑석DT,광주,35.1769635314888,0.0,광주광역시 광산구 사암로 367 (산정동)
1236,광주송정역,광주,35.138103277072865,0.0,광주광역시 광산구 상무대로205번길 6 (송정동)
1237,광주수완DT,광주,35.2030951514752,0.0,광주광역시 광산구 임방울대로 487 (수완동)
1238,광주신가DT,광주,35.1790467,0.0,광주광역시 광산구 목련로 335 (신가동)
1239,광주쌍암,광주,35.2193113953075,0.0,광주광역시 광산구 첨단중앙로 158 (쌍암동)
1240,광주장덕,광주,35.191134393942896,0.0,광주광역시 광산구 장신로 85 (장덕동)
1241,광주하남,광주,35.1625996806446,0.0,"광주광역시 광산구 사암로216번길 38-16, 1~2층 (우산동)"
1242,광주첨단,광주,35.2147182718094,0.0,광주광역시 광산구 첨단중앙로 104 (월계동)
1243,광산수완,광주,35.1905205771604,0.0,"광주광역시 광산구 장신로 134, 1~2층 (수완동)"
1244,광주신창,광주,35.19613,0.0,광주광역시 광산구 신창로 121 (신창동)
1245,광주신창강변DT,광주,35.188844789779,0.0,광주광역시 광산구 북문대로 321 (신창동)
1246,광주첨단DT,광주,35.2062384857051,0.0,광주광역시 광산구 첨단월봉로 84 (산월동)
1247,광주비아DT,광주,35.2232057,0.0,광주광역시 광산구 첨단과기로 81 (비아동)
1248,광주송정로,광주,35.13714620828514,0.0,광주광역시 광산구 상무대로 202 (송정동)
1249,광주시리단길,광주,35.216064750383524,0.0,"광주광역시 광산구 임방울대로826번길 29-12 (쌍암동) 101호, 102호, 103호, 104호"
1250,광주월산DT,광주,35.14561145257798,0.0,광주광역시 남구 대남대로 386 (월산동)
1251,광주주월DT,광주,35.134253849378254,0.0,광주광역시 남구 회재로 1256 (주월동)
1252,광주효천DT,광주,35.099967465919526,0.0,광주광역시 남구 임암길 232 (임암동)
1253,광주봉선로,광주,35.12422731162313,0.0,광주광역시 남구 제석로 104 (봉선동)
1254,광주서문대로,광주,35.119448,0.0,광주광역시 남구 서문대로 665 (진월동)
1255,광주방림DT,광주,35.13501455676516,0.0,광주광역시 남구 대남대로 67 (방림동)
1256,광주봉선중앙,광주,35.12552096573952,0.0,광주광역시 남구 봉선중앙로 51 (봉선동)
1257,광주진월,광주,35.12572422634623,0.0,광주광역시 남구 서문대로 745 (주월동)
1258,광주봉선,광주,35.12300369505621,0.0,"광주광역시 남구 봉선로 176, 1층 101,111호 (봉선동)"
1259,봉선이마트,광주,35.1224129503302,0.0,광주광역시 남구 봉선로 198 (봉선동)
1260,광주지산DT,광주,35.149728,0.0,광주광역시 동구 필문대로 240 (동명동)
1261,광주동명,광주,35.150362,0.0,광주광역시 동구 동명로 16 (동명동)
1262,광주지원DT,광주,35.1185225125972,0.0,광주광역시 동구 남문로 529 (용산동)
1263,광주지산유원지입구,광주,35.154459,0.0,광주광역시 동구 무등로 592 (산수동)
1264,광주황금,광주,35.1473572,0.0,광주광역시 동구 중앙로160번길 14 (황금동)
1265,충장서림,광주,35.14808817,0.0,"광주광역시 동구 충장로 93-5 (금남로2가, 무등맨션)"
1266,광주계림,광주,35.1573521660869,0.0,"광주광역시 동구 경양로243번길 1 (계림동) 101호, 102호, 103호"
1267,조선대국제관,광주,35.14268276554809,0.0,광주광역시 동구 조선대5길 9 (서석동)
1268,광주문화전당,광주,35.1465578441714,0.0,광주광역시 동구 서석로 44 (광산동) 1~2층
1269,광주충장DT,광주,35.144342,0.0,광주광역시 동구 천변우로 421 (불로동)
1270,광주오치,광주,35.187452736868266,0.0,광주광역시 북구 설죽로 314 (오치동)
1271,광주연제DT,광주,35.197688,0.0,광주광역시 북구 양일로18번길 2 (연제동)
1272,광주신안DT,광주,35.171678,0.0,광주광역시 북구 서암대로 93 (신안동)
1273,광주매곡DT,광주,35.189836,0.0,광주광역시 북구 설죽로 339 (매곡동)
1274,광주두암타운,광주,35.162112,0.0,광주광역시 북구 삼정로 4 (두암동)
1275,광주일곡,광주,35.205463,0.0,광주광역시 북구 설죽로 518 (일곡동)
1276,광주북구청,광주,35.17483,0.0,광주광역시 북구 서방로9번길 30 (중흥동)
1277,광주첨단신용,광주,35.20701,0.0,광주광역시 북구 첨단연신로 101 (신용동)
1278,광주용두DT,광주,35.212837,0.0,광주광역시 북구 임방울대로 1016 (신용동)
1279,전남대,광주,35.17719867,0.0,"광주광역시 북구 우치로 110, 1,2,3층 (용봉동)"
1280,광주용봉,광주,35.178664,0.0,광주광역시 북구 저불로 45 (용봉동)
1281,광주각화DT,광주,35.1886443441194,0.0,광주광역시 북구 동문대로 303 (문흥동)
1282,동광주DT,광주,35.175874,0.0,광주광역시 북구 동문대로 148 (두암동)
1283,광주운암,광주,35.17726,0.0,광주광역시 북구 북문대로 86-10 (운암동)
1284,광주양산DT,광주,35.208888,0.0,광주광역시 북구 하서로 380 (양산동)
1285,광주신세계DT,광주,35.156282894754526,0.0,광주광역시 서구 죽봉대로 33 (화정동)
1286,광주상무DT,광주,35.14993173,0.0,광주광역시 서구 상무대로 847 (쌍촌동)
1287,광주화정DT,광주,35.15231182042463,0.0,광주광역시 서구 상무대로 1080
1288,광주상무중앙로,광주,35.151021,0.0,광주광역시 서구 상무중앙로 46 (치평동) 1층
1289,광주상무시민로,광주,35.15505080404853,0.0,광주광역시 서구 운천로 253 (치평동) 103호
1290,광주풍암,광주,35.1268447,0.0,광주광역시 서구 풍암2로 8 (풍암동) 한아름빌딩
1291,광주금호DT,광주,35.1421126,0.0,광주광역시 서구 운천로109번길 1 (쌍촌동)
1292,광주상무대교,광주,35.1551,0.0,"광주광역시 서구 상무중앙로 90, 눈높이상무센터 1층 (치평동)"
1293,광주동림,광주,35.171734,0.0,"광주광역시 서구 하남대로 672-1, 1층 (동천동)"
1294,상무치평,광주,35.151968,0.0,"광주광역시 서구 상무자유로 173, 1층 (치평동)"
1295,상무역,광주,35.1475664524442,0.0,"광주광역시 서구 상무중앙로 7, 1층 (치평동)"
1296,신세계광주신관B1,광주,35.158806,0.0,"광주광역시 서구 죽봉대로 61, 패션스트리트 B01호 (화정동)"
1297,광주시청,광주,35.15862749430153,0.0,"광주광역시 서구 상무연하로 112 (치평동), 제갈량빌딩, B동 102호"
1298,광주풍암호수공원,광주,35.1252752078873,0.0,광주광역시 서구 회재로 970 (풍암동)
1299,서광주DT,광주,35.129468,0.0,광주광역시 서구 서광주로 23 (매월동)
1300,광주유스퀘어,광주,35.160457338435506,0.0,광주광역시 서구 무진대로 904 (광천동)
1301,광주염주,광주,35.142071401469,0.0,광주광역시 서구 월드컵4강로 56 (화정동)
1302,광주광천,광주,35.159037105,0.0,광주광역시 서구 죽봉대로 66 (농성동)
1303,대구영대병원역DT,대구,35.845522,0.0,대구광역시 남구 봉덕로 25 (봉덕동)
1304,대구앞산DT,대구,35.835516,0.0,대구광역시 남구 현충로 32 (대명동)
1305,영남대학교의료원영의관,대구,35.84594789200674,0.0,대구광역시 남구 현충로 170 (대명동)
1306,대구가톨릭대학교병원,대구,35.84339006877753,0.0,대구광역시 남구 두류공원로17길 33 (대명동)
1307,영남대학교의료원,대구,35.8473627403431,0.0,대구광역시 남구 현충로 170 (대명동)
1308,대구교대DT,대구,35.852366,0.0,대구광역시 남구 중앙대로 214 (대명동)
1309,대구앞산스카이타운,대구,35.8323609810316,0.0,대구광역시 남구 앞산순환로 375 (대명동)
1310,계명대동산병원,대구,35.85380673262872,0.0,대구광역시 달서구 달구벌대로 1035 (신당동)
1311,대구죽전역,대구,35.8487448364573,0.0,대구광역시 달서구 와룡로 169
1312,대구월곡DT,대구,35.814866,0.0,대구광역시 달서구 월곡로 225 (상인동)
1313,대구광장,대구,35.85577,0.0,대구광역시 달서구 달구벌대로 1710 (두류동)
1314,대구월촌역,대구,35.824025,0.0,대구광역시 달서구 월배로 315 (송현동)
1315,대구진천역,대구,35.814395,0.0,대구광역시 달서구 월배로 91 (진천동)
1316,대구도원DT,대구,35.807812417,0.0,대구광역시 달서구 상화로 314 (도원동)
1317,대구월성,대구,35.82432,0.0,대구광역시 달서구 조암로 41 (월성동)
1318,대구수목원,대구,35.807252081,0.0,대구광역시 달서구 화암로 379
1319,대구성서IC DT,대구,35.8507998,0.0,대구광역시 달서구 달구벌대로 1393
1320,대구감삼DT,대구,35.8443842,0.0,대구광역시 달서구 와룡로 131
1321,대구두류DT,대구,35.85894914827019,0.0,대구광역시 달서구 달구벌대로 1798 (두류동)
1322,대구상인DT,대구,35.8227353989327,0.0,대구광역시 달서구 월곡로 334 (상인동)
1323,대구계명대,대구,35.85580417581447,0.0,대구광역시 달서구 계대동문로 13 (신당동)
1324,대구성서,대구,35.85513719771702,0.0,"대구광역시 달서구 이곡공원로 26, 이곡메디컬빌딩 (이곡동)"
1325,대구서부정류장역,대구,35.83773798869855,0.0,대구광역시 달서구 구마로 265 (성당동)
1326,대구이월드,대구,35.85326957268543,0.0,대구광역시 달서구 두류공원로 200 (두류동)
1327,대구대천,대구,35.8172418265049,0.0,대구광역시 달서구 조암남로32길 2 (대천동)
1328,대구감삼빌리브스카이,대구,35.8494020127818,0.0,"대구광역시 달서구 와룡로 186 (감삼동, 빌리브 스카이 주상복합)"
1329,대구월성네거리,대구,35.825419,0.0,대구광역시 달서구 조암로 5 (월성동)
1330,신세계대구3F(티바나),대구,35.877767,0.0,대구광역시 동구 동부로 149 신세계백화점 대구점 3층
1331,신세계대구8FR,대구,35.877812,0.0,대구광역시 동구 동부로 149 신세계백화점 대구점 8층
1332,동대구로DT,대구,35.868133,0.0,대구광역시 동구 동대구로 422 (신천동)
1333,대구팔공산,대구,35.9878685,0.0,대구광역시 동구 파계로 650
1334,대구봉무,대구,35.921942,0.0,대구광역시 동구 팔공로51길 15-11 (봉무동)
1335,동대구터미널,대구,35.87627938661981,0.0,대구광역시 동구 동부로30길 12 (신천동)
1336,대구동촌유원지,대구,35.88011,0.0,대구광역시 동구 효동로2길 45 (효목동)
1337,반야월이마트,대구,35.870899,0.0,"대구광역시 동구 안심로 389-2, 이마트 1층 (신서동)"
1338,대구방촌DT,대구,35.8773584999377,0.0,대구광역시 동구 화랑로 389 (방촌동)
1339,대구신천DT,대구,35.874974,0.0,대구광역시 동구 동부로 78 (신천동)
1340,대구팔공로DT,대구,35.9284602,0.0,대구광역시 동구 팔공로 332 (봉무동)
1341,대구용계DT,대구,35.8795198987524,0.0,대구광역시 동구 동촌로 295 (방촌동)
1342,대구율하,대구,35.8635367,0.0,대구광역시 동구 안심로16길 47 (율하동)
1343,대구각산역DT,대구,35.868908,0.0,대구광역시 동구 안심로 383
1344,대구연경DT,대구,35.942906865,0.0,대구광역시 동구 동화천로 391 (지묘동)
1345,대구파티마병원,대구,35.884143519304644,0.0,대구광역시 동구 아양로 99 (신암동)
1346,대구평리DT,대구,35.8659449872571,0.0,대구광역시 서구 서대구로 89 (평리1동)
1347,대구두류역,대구,35.8578944050804,0.0,대구광역시 서구 달구벌대로 1749 (내당동)
1348,대구수성도서관DT,대구,35.872886,0.0,대구광역시 수성구 화랑로 112 (만촌동)
1349,대구그랜드호텔R,대구,35.857762109,0.0,대구광역시 수성구 동대구로 305 (범어동)
1350,국립대구박물관DT,대구,35.845491,0.0,대구광역시 수성구 청호로 318 (황금동)
1351,대구수성네거리DT,대구,35.86058,0.0,대구광역시 수성구 들안로 342 (수성동4가)
1352,대구중동DT,대구,35.847384,0.0,대구광역시 수성구 수성로 243 (중동)
1353,대구중동네거리DT,대구,35.840917,0.0,대구광역시 수성구 청수로 51 (중동)
1354,대구상동DT,대구,35.8296424,0.0,대구광역시 수성구 무학로 29(상동)
1355,대구황금DT,대구,35.839069,0.0,대구광역시 수성구 청수로 164 (지산동)
1356,대구삼성화재,대구,35.86609597321095,0.0,대구광역시 수성구 동대구로 401 (범어동) 삼성화재사옥
1357,대구시지,대구,35.8394934,0.0,대구광역시 수성구 달구벌대로 3216 (신매동)
1358,대구만촌DT,대구,35.85633663569519,0.0,"대구광역시 수성구 달구벌대로 2636, , 853-25번지 (만촌동)"
1359,대구수성하이츠,대구,35.860423356,0.0,"대구광역시 수성구 수성로 393, 수성하이츠 1층 (수성동4가)"
1360,동아수성,대구,35.82116608776404,0.0,"대구광역시 수성구 지범로 191, 동아백화점수성점 1층 (범물동)"
1361,수성레이크,대구,35.825764,0.0,대구광역시 수성구 수성못길 4 (두산동)
1362,대구범어제니스,대구,35.858974,0.0,"대구광역시 수성구 달구벌대로 2435, 두산위브더제니스아파트 상가 1층 110호 (범어동)"
1363,대구두산DT,대구,35.82728289340839,0.0,대구광역시 수성구 지범로 37 (두산동)
1364,대구들안길DT,대구,35.837524,0.0,대구광역시 수성구 들안로 85 (상동)
1365,대구만촌이마트,대구,35.87096,0.0,대구광역시 수성구 동원로 136 (만촌동)
1366,대구알파시티,대구,35.83897039708517,0.0,"대구광역시 수성구 알파시티1로 265 (대흥동) 수성정문타워 1층 107, 108, 109, 110호"
1367,대구월드컵대로DT,대구,35.829090666343625,0.0,대구광역시 수성구 유니버시아드로 330 (욱수동)
1368,대구신매역,대구,35.8397152350583,0.0,대구광역시 수성구 고산로 102 (신매동)
1369,대구범어푸르지오,대구,35.861236,0.0,"대구광역시 수성구 상록로 15 (범어동, 범어센트럴푸르지오)"
1370,대구계산,대구,35.866429,0.0,대구광역시 중구 달구벌대로415길 1 (계산동2가)
1371,대구중앙로역,대구,35.87066921006088,0.0,대구광역시 중구 국채보상로 582 (남일동)
1372,대구공평DT,대구,35.8695591195788,0.0,대구광역시 중구 국채보상로 642 (동인동2가)
1373,반월당,대구,35.866178,0.0,대구광역시 중구 달구벌대로 2085 (덕산동) 동아쇼핑
1374,동성로광장,대구,35.867319,0.0,대구광역시 중구 동성로 4 (동성로3가)
1375,동성로로데오,대구,35.86723,0.0,대구광역시 중구 동성로5길 62 (삼덕동1가)
1376,대구역,대구,35.874789,0.0,대구광역시 중구 태평로 160 (북성로1가)
1377,대구종로고택,대구,35.8684287,0.0,대구광역시 중구 중앙대로77길 22 (종로2가)
1378,대구동성로SK리더스,대구,35.86791822254154,0.0,"대구광역시 중구 공평로 36 (삼덕동2가, 동성로 SK 리더스뷰) 상가 101~104호"
1379,대구반월삼성,대구,35.86614485770817,0.0,대구광역시 중구 달구벌대로 2095 (덕산동)
1380,대구228중앙공원,대구,35.8701932,0.0,대구광역시 중구 동성로2길 95 (동성로2가)
1381,대구칠성DT,대구,35.879674,0.0,대구광역시 북구 중앙대로 524 (칠성동2가)
1382,대구유통단지,대구,35.905624,0.0,대구광역시 북구 유통단지로8길 78 106호 (산격동)
1383,대구칠곡대로DT,대구,35.9268512491585,0.0,대구광역시 북구 칠곡중앙대로 348 (태전동)
1384,대구동천,대구,35.9425387,0.0,대구광역시 북구 동천로 123
1385,대구침산DT,대구,35.8874784,0.0,대구광역시 북구 침산로 126 (침산동)
1386,대구칠곡,대구,35.9421792,0.0,대구광역시 북구 학정로 422 (구암동) 태을빌딩
1387,경북대,대구,35.89232,0.0,대구광역시 북구 대학로 75 (산격동)
1388,대구도남,대구,35.95306925328093,0.0,대구광역시 북구 도남중앙로9길 1 (국우동)
1389,대구복현DT,대구,35.8967637,0.0,대구광역시 북구 대학로 150 (복현동)
1390,대구칠곡읍내DT,대구,35.9518399,0.0,대구광역시 북구 칠곡중앙대로 631 (읍내동)
1391,대구칠성이마트,대구,35.885139010837555,0.0,대구광역시 북구 침산로 93 (칠성동2가)
1392,칠곡경북대학교병원,대구,35.95731901438235,0.0,대구광역시 북구 호국로 807 (학정동)
1393,대구금호,대구,35.8960395452115,0.0,대구광역시 북구 한강로4길 9 (사수동)
1394,대구태전DT,대구,35.9099027471006,0.0,대구광역시 북구 칠곡중앙대로 158 (태전동)
1395,대구테크노폴리스,대구,35.693334,0.0,"대구광역시 달성군 유가면 테크노상업로 84 대경타워 105호, 106호, 107호"
1396,대구죽곡,대구,35.859115679937275,0.0,대구광역시 달성군 달구벌대로 861 (다사읍)
1397,대구현풍DT,대구,35.6915239371441,0.0,대구광역시 달성군 현풍읍 비슬로 588
1398,대구국가산단DT,대구,35.6525288,0.0,대구광역시 달성군 구지면 국가산단대로 260
1399,대전한남대DT,대전,36.35849,0.0,대전광역시 대덕구 한밭대로 1122 (중리동)
1400,대전IC DT,대전,36.35423933207529,0.0,대전광역시 대덕구 동서대로 1776 (비래동)
1401,대전신탄진DT,대전,36.44866030000001,0.0,대전광역시 대덕구 대덕대로 1544 (석봉동)
